total_population,population_density,male_percent,percent_inhouseholds,percent_marriedhouseholds,percent_cohabitingcouple,percent_solomale,percent_solofemale,percent_occupiedhousingunits,percent_owneroccupied,percent_renteroccupied,median_age,percent_under5,percent_5to9,percent_10to14,percent_15to19,percent_20to24,percent_25to29,percent_30to34,percent_35to39,percent_40to44,percent_45to49,percent_50to54,percent_55to59,percent_60to64,percent_65to69,percent_70to74,percent_75to79,percent_80to84,percent_over85,male_median_age,male_percent_under5,male_percent_5to9,male_percent_10to14,male_percent_15to19,male_percent_20to24,male_percent_25to29,male_percent_30to34,male_percent_35to39,male_percent_40to44,male_percent_45to49,male_percent_50to54,male_percent_55to59,male_percent_60to64,male_percent_65to69,male_percent_70to74,male_percent_75to79,male_percent_80to84,male_percent_over85,Female_median_age,female_percent_under5,female_percent_5to9,female_percent_10to14,female_percent_15to19,female_percent_20to24,female_percent_25to29,female_percent_30to34,female_percent_35to39,female_percent_40to44,female_percent_45to49,female_percent_50to54,female_percent_55to59,female_percent_60to64,female_percent_65to69,female_percent_70to74,female_percent_75to79,female_percent_80to84,female_percent_over85,median_household_income,percent_income_under10k,percent_income_10to15k,percent_income_15to25k,percent_income_25to35k,percent_income_35to50k,percent_income_50to75k,percent_income_75to100k,percent_income_100to150k,percent_income_150to200k,percent_income_over200k,percent_novehicles,percent_1vehicle_perperson,percent_lessthan1vehicle_perperson,under25y_percent_highschool,under25y_percent_somecollege,under25y_percent_bachelors,over25y_percent_highschool,over25y_percent_somecollege,over25y_percent_bachelors,over25y_percent_graduatedegree,bike_volume
0.311537143,1.119855449,0.242558655,-0.725673989,-1.201055579,-0.130649527,-0.13346579,-0.656732083,0.624628649,-1.302315701,1.39812723,-0.423285794,0.343689499,0.548618741,0.553877607,0.60522781,0.287477994,-0.27289762,-0.454519667,-0.205632946,-0.432980359,0.007309058,0.005695354,0.686591348,0.542720872,0.099098607,-0.777240411,-0.439142608,-0.859104806,-0.788363973,-0.196125525,-0.312087957,0.666741854,0.56988317,0.304780569,0.353577096,-0.328326146,-0.522021849,-0.32455807,-0.495324714,0.762428792,-0.064961564,0.861737284,0.875741134,-0.083110998,-0.422142414,-0.344272946,-0.907931981,-0.906701883,-0.587495856,0.933568195,0.363683971,0.463028146,0.835449684,0.207690429,-0.222235668,-0.371942713,-0.0541393,-0.261140645,-0.715845825,0.081415287,0.452800649,0.19199023,0.262293988,-1.016943646,-0.476253088,-0.769210644,-0.594693928,-1.185528397,2.288714757,0.949383141,-0.167566773,0.731290357,-0.012180634,0.621150444,-0.449551009,-1.494322423,-0.519498151,-0.991740531,0.864757133,-0.577898447,0.185818332,1.054088527,0.219002036,-1.065668024,0.615309533,0.603950419,-0.997679935,-0.894365848,5
0.436506161,0.404167775,0.694278747,-0.150517925,-1.386900548,0.008070246,0.549007581,-0.511934854,-1.085649926,-1.213057785,0.997100341,-1.705184882,0.381784671,0.584856653,0.873830854,0.932745012,3.276545994,0.130186188,-0.592161423,-0.217790408,-0.339858088,-0.729205862,-0.661386694,-0.835566649,-1.30801136,-1.508087946,-1.505337622,-1.415677465,-0.944266695,-0.741092521,-1.576422942,0.421928129,0.682474491,0.563942224,0.502125918,3.269551765,0.221212955,-0.684940138,-0.068435848,-0.28244557,-1.208300207,-0.967824755,-0.49566275,-0.759369059,-1.303306712,-1.537529495,-1.377948128,-0.605976328,-0.606887928,-1.728020876,0.281611022,0.398302381,1.100073952,1.275409134,3.029682314,0.045122309,-0.477064544,-0.36912014,-0.31678052,-0.040365537,-0.238018851,-1.019054689,-1.662090678,-1.553009508,-1.359262163,-1.342927914,-1.149197746,-0.671805059,-1.031852551,2.587707852,0.289490974,-0.0973004,-0.146152464,2.094938353,0.235459192,-0.800737864,-1.135314049,-1.507549382,-0.991740531,0.691093692,-0.447880462,0.472519836,-0.386649421,1.42359119,-0.616173977,0.454718297,-0.223093485,-0.941985824,-0.910505661,5
0.812962416,1.620922192,0.351481017,-0.591860943,-1.174285235,0.038654883,-0.50852189,-0.843885282,0.998748497,-1.316172148,1.48026308,-1.046431184,1.105578038,1.235986475,0.936743929,1.106079545,0.181851916,-0.118112062,-0.300725311,-0.091111349,-0.006428667,0.286623532,0.336360406,-0.56735617,-0.753763158,-1.258134962,-1.171557439,-1.019176164,-0.734848541,-0.813313603,-1.160442899,0.702445008,1.094114382,1.195513086,1.218661039,0.442598843,-0.114419997,-0.284507951,-0.098660917,-0.304100208,-0.715109308,0.368639877,-0.927536529,-0.559360159,-1.149899431,-1.201623096,-0.976170442,-0.558974625,-0.832796174,-0.860579312,1.393147897,1.259013439,0.543516408,0.909054766,-0.050523799,-0.120470306,-0.305352707,-0.07203399,0.332835131,1.219805453,0.261516282,-0.159420587,-0.83360509,-1.237184539,-1.05713324,-0.979574436,-0.821294657,-0.660744891,-0.85481344,1.077792721,0.660680318,-0.413499078,0.388873647,2.419110505,0.717573257,-0.634386196,-1.149674384,-1.089527707,-0.991740531,0.452286555,-0.865506135,-0.184541227,0.417333809,0.271834893,-0.840921,0.54918373,-0.299435999,-1.322562251,-0.926645475,5
1.117638947,0.870294415,1.753409606,-2.576065962,-0.854363917,1.307460752,2.716790657,1.26695547,-1.809460192,-1.070937111,0.724518913,-0.636935642,-1.790647923,-2.172375793,-2.043636067,-1.343670927,1.596604611,2.423222929,2.012832788,1.469763174,-0.398456479,0.687790423,0.533940696,-0.214933333,-0.629779066,-1.205265838,-1.402003449,-1.240940187,-1.038496674,-1.076361305,0.049680864,-2.133652727,-2.310496905,-2.070292395,-1.747949276,0.254531046,2.225825993,2.023179862,1.774790734,0.071021062,1.70885462,1.39718412,0.660899424,0.072002914,-0.949762152,-1.187552387,-1.090204169,-0.925865893,-1.00456643,-1.197917698,-1.286460418,-1.850275651,-1.832137642,-0.823318856,2.772973114,2.549120903,1.90455284,0.890114549,-0.894156945,-0.672386019,-0.454566901,-1.078273519,-1.281355228,-1.331435471,-1.484155772,-1.263117562,-1.043855632,-0.913235842,1.166023935,-0.372323792,-0.494130974,-0.624298197,-0.488569175,-0.606496246,-0.98589644,-0.43106749,1.191060216,-0.348489284,1.496898688,1.653220027,-0.373467677,1.167489383,-1.582976467,0.234851893,1.56289499,-1.491269625,-1.037413636,1.610660946,1.397487632,6
0.025451044,-0.39994407,-0.684867367,-0.984135408,-1.656218504,-0.178384117,0.282225118,-0.274596782,0.694494609,-1.212428591,1.322305939,-0.423285794,0.603621294,0.626948238,1.376902262,0.777582677,0.041450662,-0.631893961,-0.571852993,-0.511902584,-0.151138858,-0.193447679,0.140858461,-0.42103456,-0.512652654,-0.471647169,-0.050754215,0.267338409,-0.059482814,0.20654538,-0.404115547,0.704427872,0.548192749,1.067608039,0.904182199,0.14915943,-0.868296818,-0.755063827,-0.767765565,0.017760451,-0.259648482,-0.01331696,-0.519317495,-0.225743565,0.014489056,0.315995911,0.144984296,0.038962311,0.419727768,-0.458985995,0.474250695,0.655310167,1.556907747,0.625221016,-0.03901755,-0.439068278,-0.388443511,-0.212347182,-0.269902284,-0.080470509,0.247224905,-0.283450222,-0.687061049,-0.82944734,-0.334380241,0.324536565,-0.138798612,0.051974389,-1.366338521,2.139218209,0.640058688,1.887724636,0.667087224,1.842804457,-0.776980345,-1.70643028,-1.609205103,-1.127529677,-0.991740531,0.316661778,-0.826629919,-0.240365131,0.661744711,-0.129694825,-0.586859148,-0.480489491,2.372551997,-1.081221102,-1.055763981,6
1.48686559,1.623965449,0.122350539,0.22419919,-1.097644435,-0.031930836,-0.088564249,-0.534746854,0.925806987,-1.21104356,1.363278483,-0.458894102,0.703435842,0.70561659,0.914784296,0.876555791,-0.054204667,-0.53470168,-0.470501193,-0.221622822,0.524122593,0.286163117,0.782453756,0.320162761,-0.041094151,-0.564590076,-0.827753743,-0.874066272,-0.64464798,-0.759957177,-0.555381017,0.810709361,0.537195922,0.721218401,0.845596855,0.13025715,-0.543382844,-0.636543963,-0.455322415,0.142196008,-0.043539129,1.602757405,0.827036832,-0.247342692,-0.53029734,-0.932390496,-0.908006374,-0.644430188,-1.068479046,-0.475049728,0.531346644,0.802153832,1.013766875,0.836520824,-0.200612119,-0.511878213,-0.293991749,0.053313926,0.833646639,0.547917987,-0.053305306,-0.147731894,0.154564331,-0.540233465,-0.678737182,-0.787177605,-0.605506536,-0.484438107,-0.847129648,0.494756185,0.268869344,-0.0973004,1.95114989,1.644699253,0.589009506,-0.689836752,-0.962990029,-1.507549382,-0.720422721,0.374462463,0.068599054,0.152756206,1.42070488,-1.138802406,-0.596630758,0.388592494,1.049281751,-1.406103418,-0.862086222,6
-0.208478563,2.141515036,-0.653422371,0.333920994,-0.996875738,-0.126359238,-0.637251672,-0.611428467,0.916183484,-1.395835329,1.543681456,-0.779368874,0.294238331,0.954344592,0.935125437,0.91121002,0.330437732,-0.333453876,-0.20033448,-0.361136734,0.129154822,0.526464667,0.372213621,-0.178476752,-0.402628941,-0.634185567,-0.765581239,-0.937899104,-0.852553029,-0.764454177,-0.782279223,-0.060149734,0.613136143,1.208043271,0.863424052,0.651524668,-0.198246608,-0.373397251,-0.314468446,-0.051262423,0.385490431,-0.130513164,0.296852985,-0.670869249,-0.181505821,-1.149321708,-0.981609471,-1.057645786,-0.701693253,-0.699941985,0.581376746,1.198994201,0.597200951,0.896155915,0.071798023,-0.41904057,-0.037522622,-0.368005082,0.292563477,0.542033415,0.712018674,-0.52102249,-0.142555325,-0.952380419,-0.432764483,-0.860387244,-0.679986917,-0.672449777,-1.21572485,1.182440304,0.7844101,2.467422213,0.688488269,-0.786591886,1.971069826,-0.874671939,-1.953853142,-1.507549382,-0.991740531,0.492007298,-1.256107798,0.284631292,0.095740517,1.38660819,-0.777405537,1.191548675,0.044105315,-1.805244549,-1.136463047,8
0.228912999,1.657019571,-0.262719803,-0.015704437,-0.880323081,-0.49835409,0.283613004,0.17088859,0.151534487,-1.2436515,1.253705101,-0.031594406,0.741964124,0.277374397,0.140632049,0.084938873,0.146531343,-0.367242243,-0.581012763,-0.530217587,-0.401040946,-0.480569123,-0.10596538,0.474547108,0.035609076,0.404930866,0.257143004,0.458328288,0.05376503,0.216329602,-0.12049279,0.87987057,-0.00397256,0.224036681,0.082798123,0.2420928,-0.380269251,-0.415285046,-0.501870724,-0.443855795,-0.924475111,0.412055515,0.432303968,-0.39672401,0.056678573,0.537804278,0.867018596,0.621507061,-0.4955326,0.103244649,0.553686012,0.519008596,0.036282452,0.07941602,0.060828782,-0.34596175,-0.707363232,-0.507578396,-0.263438127,0.050334741,-0.501135567,0.454228572,0.40086724,0.663136553,0.016742973,0.124035943,-0.35971319,0.484269741,-0.976903513,1.406685125,0.970004772,0.464830584,0.517279913,0.45606803,1.215757791,-1.022540088,-0.948629694,-1.507549382,-0.860759519,0.606337562,-0.619630886,0.071776979,-0.058624263,0.203152178,-0.489143051,0.511397557,0.095000324,-1.36897401,-1.039624167,8
-1.443193114,0.20108935,0.905914325,-1.070578227,-1.383857044,-0.249030052,-0.646681434,-0.637581888,0.553007207,-1.409295101,1.490476481,-0.58352318,0.567836629,0.166501387,-0.140035865,1.020553679,0.206178605,0.288139598,-0.384389596,-0.709195981,-1.311153306,0.613458057,0.795247705,1.040278892,0.312378729,-0.417583468,-0.957209407,-0.417207537,-0.844167208,-0.949027882,-0.366299179,0.580068275,0.017445505,-0.068855397,0.284203291,0.042743705,0.342698611,-0.070979773,-0.48312916,-1.19135139,0.157237322,1.071126769,1.764223348,0.2697121,-0.645151922,-0.984940063,-0.150531127,-1.042569957,-1.142572833,-0.66781452,0.474866034,0.28049951,-0.245919579,1.674762631,0.325874989,0.227785834,-0.700807697,-0.907149996,-1.142713122,0.956106328,0.402819465,0.229283005,0.335612821,-0.138333201,-0.843989925,-0.59106423,-0.61215084,-0.675119016,-0.763061588,0.554554804,0.392599126,0.851295635,-0.317360819,0.45606803,-0.037738779,-0.782254345,1.061817201,-1.279537559,-0.720422721,0.275190394,-0.958046038,0.233823947,-1.582976467,-0.224793969,0.830024261,-0.093181215,0.883872971,-1.498926937,-0.983134821,9
0.172625301,0.25006769,0.511700218,0.387662151,0.028424555,1.394391012,-0.186355653,-0.494850757,0.035328524,-1.03582383,1.027562761,-0.832781336,0.308932153,-0.12206418,0.04961153,-0.263681532,0.336234669,0.898499076,0.87642541,1.22593392,1.167819032,-0.883079286,-0.608320553,-1.551519996,-0.64309092,-1.097010001,-1.272911922,-0.988528288,-0.645395617,-0.385748503,-0.66883012,0.285642214,-0.369613091,0.021665401,-0.320884618,-0.120195417,0.858106585,1.13439228,0.946081923,1.283101343,-0.510480097,-0.072480979,-1.382339672,-0.625245754,-1.269607644,-1.268390319,-1.084380478,-0.328863042,-0.374515438,-0.90877051,0.283613439,0.123293176,0.047430011,-0.204575611,0.686131136,0.898631817,0.585376087,1.425698512,0.801217693,-1.026961066,-0.964794338,-1.478708643,-0.572816807,-0.828373751,-1.17830024,-0.833534567,-0.845374914,-0.316492299,-0.17710863,-0.566669304,-0.349779562,1.641792331,-1.066397374,0.113886314,0.444375286,-0.209265266,0.774610502,-0.00647155,-0.617509069,0.56282418,-0.759874405,0.919241415,0.69390404,-0.483674971,0.092267727,0.653095707,0.324027867,0.181178755,-0.151934439,12
-0.295750315,-0.255977482,0.920659802,0.164093476,-1.132254802,0.173564247,0.471983229,-0.269342379,-0.43405847,-1.256722786,1.159407489,-1.188864416,0.865162511,1.207609723,0.836990106,0.68250734,1.303818869,-0.112381453,-0.220314602,-0.125698162,0.310568271,0.901034145,-0.29670303,-0.79038522,-1.116177054,-1.404257767,-1.149575668,-1.179652459,-1.179560294,-0.953264896,-1.122626531,0.657939837,0.328039522,0.604621175,0.635406989,1.925132038,-0.080606609,-0.366003059,-0.097133048,-0.072900859,1.185292265,-0.628418319,-0.624470451,-0.930590638,-1.328263355,-1.169690312,-0.925454953,-1.20672623,-0.674058242,-1.197917698,0.977615381,2.040439306,0.978308123,0.658304035,0.653556079,-0.140909496,-0.062727254,-0.14953626,0.701426013,0.389099739,0.092558196,-0.821526134,-1.148908202,-1.332896995,-1.03094819,-1.301839728,-1.074205981,-0.923438989,-0.975996201,0.554554804,0.413220756,0.254031465,1.223514379,1.716737509,1.794294669,-1.207375275,-1.350719073,-1.507549382,-0.916894238,0.839001001,-0.9719588,0.619333712,0.417333809,0.557132325,-0.958180317,0.313020147,0.871149218,-1.006962287,-1.10418342,14
0.534622331,0.481959913,0.361400355,0.089891984,-1.186969942,0.290277266,-0.36187659,-0.818090286,-1.758601434,-1.327579965,0.986821663,-0.921802106,0.74116531,0.706905122,1.071207956,0.857744377,0.346941597,-0.008426694,-0.311922628,0.191727457,-0.435400524,0.253697664,-0.289491921,-0.1070432,-0.73690356,-0.867987918,-0.622440647,-0.844695959,-1.09135306,-0.780777173,-0.990269245,0.465697918,0.858000377,1.148223274,0.908214291,0.257940285,0.171017389,-0.381753809,0.095689657,-0.591242962,-0.014993977,-0.500768493,-0.011633345,-0.652808002,-1.061577429,-0.267360758,-1.277348027,-0.926799197,-0.903568111,-0.812388114,0.932459596,0.469421021,0.860190127,0.737043879,0.388491209,-0.157336059,-0.231945189,0.282394892,-0.159125808,0.471852471,-0.033269758,-0.164251726,-0.718233412,-0.606288174,-0.873660714,-0.431674016,-1.152046752,-0.583469944,-1.33126527,1.406685125,0.7844101,1.641792331,1.651535268,0.528106286,-0.423430031,-0.615902677,-1.336358738,-1.412544456,-0.991740531,1.050428295,-1.033944975,0.591508138,0.262969029,-0.621040401,-0.762748123,0.936492006,0.413094133,-1.378256362,-1.0799737,15
-1.107532529,-0.653623339,-0.33014567,0.244388863,-1.116309823,0.763797973,-0.03178531,-0.400824476,-0.104274588,-0.752984027,0.723192354,-1.242276878,-0.106800773,0.210251276,-0.160752049,0.03416964,1.29068359,1.607910616,0.984104453,0.432460454,-0.647949748,-1.31943219,-0.411562752,-0.37340547,-1.146507973,-1.607852106,-1.778661017,-0.943928661,-1.326058701,-0.943266389,-1.06590198,0.40843957,-0.567840495,0.134084411,0.063795016,1.044403859,1.484054517,1.048085475,0.325056247,-0.502401012,-1.027191263,-0.426465405,0.218729189,-1.671894017,-1.670011882,-1.643052203,-0.494370878,-1.204774018,-0.960980712,-1.310363827,-0.569425756,0.93016291,-0.445792027,0.005304019,1.373638784,1.636370351,0.897221047,0.513959567,-0.650978892,-1.267050991,-0.313685899,-0.79764273,-0.575679245,-1.421784501,-1.772170373,-1.222961166,-1.347809462,-0.779109944,-0.309973024,-0.52182034,-0.10232,0.991828381,-1.280407819,-0.570477118,1.954999358,2.230559201,-0.862467684,-0.48149618,-0.767201654,0.419593901,-1.256107798,0.604152377,-1.344997431,-1.09653612,2.403253425,0.501951014,-0.41394977,0.552472831,-0.515080237,16
0.661140552,0.837492887,0.195556139,0.094804008,-1.210463463,0.159924106,-0.604245017,-0.509512771,0.462024729,-1.312532462,1.378436786,-0.67254395,0.81724987,0.438418459,0.561144843,0.595656132,0.438286118,-0.104008682,-0.393764699,-0.027395255,-0.257056673,0.483699181,0.626540567,0.238927969,-0.195103836,-0.927001103,-0.916130934,-0.791903127,-0.807514677,-0.709628634,-0.876820142,1.264701866,0.184306506,0.674570625,0.498616255,0.645474806,0.036595828,-0.243813013,-0.03633558,-0.572753456,-0.297619017,0.192474079,-0.188195201,0.05159278,-0.948955324,-0.963194298,-1.01680266,-1.159362239,-0.410354117,-0.442922262,0.306086735,0.642832932,0.368295524,0.635617268,0.234021355,-0.215470936,-0.522244288,-0.011576509,0.14792715,1.138037007,0.905054091,0.588594218,-0.383942671,-0.820167317,-0.807569519,-0.556995317,-0.491868869,-0.728901238,-1.032391267,0.554554804,1.650518569,0.763462669,-0.253157686,1.320527101,1.183616853,0.123438071,-1.767168787,-1.374542485,-0.991740531,0.643270361,-1.256107798,0.189224173,-0.586037262,0.742047326,-0.923979683,0.048516935,0.45126539,-1.591750456,-0.950855195,33
-0.040648271,0.156568621,-0.605868161,-0.973983184,-0.640281407,0.474316134,0.163893415,0.661849845,0.921638447,-0.290156635,0.454721768,0.342292828,0.331593577,-1.202293141,-0.885126894,-0.653627058,-0.48600906,0.035203414,0.470320461,0.516308828,-0.49162608,-1.000210045,-0.677501309,-0.614084569,-0.074411323,0.457456404,1.183161585,1.712547567,1.419062549,0.931658836,0.390028172,0.404995462,-1.24033268,-0.48713462,-0.518285712,-0.578194003,-0.386294634,0.53854496,0.698922577,-0.682661221,-0.87545275,-0.830961481,-0.758968841,0.01244318,0.618568429,1.536273622,2.18707686,1.447010476,0.966866444,0.296009441,0.24335172,-1.079592417,-1.192251211,-0.721390571,-0.379900588,0.336276905,0.401369352,0.306398948,-0.197061103,-0.87065387,-0.425498902,-0.412962657,-0.136235275,0.281871825,0.828368784,1.255615964,1.308371926,0.720403668,0.496484926,0.539605149,0.165761193,-0.185133366,1.223514379,-1.470955317,-1.339446755,-0.061397116,0.070954089,0.335546184,0.505185315,0.649448469,-0.759886622,0.91382873,-1.152041456,0.419766895,0.180212215,-0.952816656,-0.46484478,1.044437481,0.56628725,50
1.116606145,0.315320964,-0.371451714,0.233614048,-1.462604002,0.45128191,0.202732395,-0.392298313,-0.383690002,-0.727546516,0.64697417,-1.046431184,-0.060344213,0.020606619,0.147488334,-0.017856177,0.881269786,1.321484837,0.167283059,0.205041876,-0.560705438,-0.823193709,0.61613619,-0.383645208,-0.792617815,-1.348670585,-0.768668706,-0.681488314,-0.895645079,-0.85670382,-0.876820142,-0.043830093,-0.292232908,0.252905133,-0.107410563,0.70452904,1.347954191,0.303094122,0.106710371,-0.189212786,-1.003247915,0.661474175,-0.180912392,-0.76840399,-1.155000408,-0.761696427,-0.807272656,-0.650242863,-0.996985233,-1.101535302,-0.07533913,0.310611314,0.024710679,0.061635829,0.943427826,1.248463435,0.044608155,0.296020252,-0.80612797,-0.458091082,0.481389375,-0.489199661,-0.721971359,-1.398417677,-0.726850772,-0.551775454,-1.028409523,-0.654528789,-1.071008703,2.408311995,0.000788151,-0.167566773,1.030904979,0.203934134,0.460445755,-0.893155457,-0.833747014,-0.709508003,-0.879471092,1.143128209,-0.535447799,0.841663011,0.571698589,-0.161394539,-0.15690832,1.049850526,0.196790343,-0.301503543,-0.918575568,54
-0.972235494,-0.686009719,0.614135913,0.399265873,1.088907774,0.394189588,-0.189948308,-0.108663223,-0.431936882,-0.050989743,-0.028794092,0.12864298,-0.199788673,-0.456703144,-0.430152122,-0.546931329,-0.232146212,-0.053731327,0.39219657,0.834485767,0.587251225,1.579696337,-1.4742056,1.027242662,0.753534133,0.138411843,-0.465924678,-0.563440815,-0.216811143,-0.283802705,0.257670886,-0.375640803,-0.26390177,-0.783882228,-0.626055661,0.009928411,-0.117238934,0.59645285,0.895897624,0.471553404,2.29171538,-1.409744385,0.624344211,0.16215259,0.665098567,-1.242490292,-0.317900732,-0.248224782,-0.35238747,0.087180916,-0.031757114,-0.65304136,-0.024293872,-0.447146461,-0.425781538,-0.002588821,0.169476016,0.684099955,0.602731441,0.479511733,-1.243730336,1.268992047,1.236764448,-0.351550434,0.272151088,-0.712051704,-0.159330379,-0.188915606,0.358687027,-0.716165851,-0.14356326,-0.466198858,-0.980793197,0.09587675,0.283670598,0.733394187,1.77983395,0.259542243,-0.692355361,-0.629543011,-0.331774234,-0.22002266,3.684721655,-2.206026131,-0.181337345,1.144315959,-0.159474723,-0.459303525,0.235421078,64
-0.002951005,-0.938148821,0.671753697,0.340475243,0.297708692,1.010622905,-0.485617196,-0.670672543,0.266150582,0.030790914,0.018361309,-0.476698256,-0.33903046,-0.218746659,-0.622552002,-0.280210051,0.398015611,0.887858186,0.481460576,0.944748034,0.894715822,0.299539497,-1.028603305,-0.717488095,-0.195406143,-0.587458929,-0.488667788,-0.714941567,-0.477116394,-0.563473121,-0.252850077,-0.711928276,-0.084663017,-0.776733352,-0.557687096,0.216473899,0.983654778,0.714872518,0.813548952,1.227156354,0.631563924,-0.734985654,-0.634164274,-0.333743023,-0.634425379,-0.494290058,-0.740637267,-0.235158569,-0.857065366,-0.603559589,0.041189273,-0.374837637,-0.419036084,-0.003294623,0.515926086,0.774809988,0.223758861,1.002946995,0.335503843,-0.100199622,-1.091670819,-0.680787804,-0.02690833,-0.475053779,-0.430886706,-0.628186891,-0.625478071,-0.308072582,0.158795013,-0.686266542,-0.782833797,-1.379661706,0.132061114,-0.228295402,1.408603417,0.345240295,0.889493182,0.886574755,-0.430393338,-0.211626148,-0.429527252,0.349930971,-0.354490092,-0.457258542,1.103629333,-0.338791341,0.311304114,0.320414034,-0.05509556,75
-1.052794034,-0.682639059,0.97611159,0.278707104,-0.219929464,0.416561287,-0.069618188,-0.84891786,0.051922317,-0.353361085,0.357840506,-0.40548164,-0.31580874,-0.424889617,0.036400202,-0.156346879,0.718081205,-0.060650754,0.640721434,0.732077998,-0.740784452,-0.16907206,0.264265283,-0.302488574,0.400722517,0.059656441,-0.990230566,-0.523119919,0.057655828,-0.813209027,-0.309574628,-0.645211578,-0.066306429,0.371644384,-0.329042281,0.610649569,-0.094863901,0.571361471,0.959600508,-0.745646397,-0.181413273,0.430002763,-0.542693276,-0.147232069,-0.21152757,-0.899807835,-0.037249934,0.151896784,-0.60114802,-0.410794797,0.024259069,-0.826159013,-0.397387093,0.008788527,0.751276721,-0.033282556,0.684516582,0.383090893,-0.554136124,-0.097253084,0.074642158,-0.01433083,0.910748476,0.343046189,-0.982447772,-0.881449167,0.011082916,-0.770452173,-0.079487608,-0.357374137,0.701923579,-0.571598417,-0.295959775,-0.71455363,0.653291381,1.657570122,0.458683133,-0.386491254,-0.617509069,-0.171854159,0.514587007,0.12164077,1.227748905,-0.494241543,-0.171565735,0.133535824,0.667569181,-0.394327062,-0.700688089,83
