,Geography,Geography_name,total_population,population_density,male_percent,percent_inhouseholds,percent_marriedhouseholds,percent_cohabitingcouple,percent_solomale,percent_solofemale,percent_occupiedhousingunits,percent_owneroccupied,percent_renteroccupied,median_age,percent_under5,percent_5to9,percent_10to14,percent_15to19,percent_20to24,percent_25to29,percent_30to34,percent_35to39,percent_40to44,percent_45to49,percent_50to54,percent_55to59,percent_60to64,percent_65to69,percent_70to74,percent_75to79,percent_80to84,percent_over85,male_median_age,male_percent_under5,male_percent_5to9,male_percent_10to14,male_percent_15to19,male_percent_20to24,male_percent_25to29,male_percent_30to34,male_percent_35to39,male_percent_40to44,male_percent_45to49,male_percent_50to54,male_percent_55to59,male_percent_60to64,male_percent_65to69,male_percent_70to74,male_percent_75to79,male_percent_80to84,male_percent_over85,Female_median_age,female_percent_under5,female_percent_5to9,female_percent_10to14,female_percent_15to19,female_percent_20to24,female_percent_25to29,female_percent_30to34,female_percent_35to39,female_percent_40to44,female_percent_45to49,female_percent_50to54,female_percent_55to59,female_percent_60to64,female_percent_65to69,female_percent_70to74,female_percent_75to79,female_percent_80to84,female_percent_over85,median_household_income,percent_income_under10k,percent_income_10to15k,percent_income_15to25k,percent_income_25to35k,percent_income_35to50k,percent_income_50to75k,percent_income_75to100k,percent_income_100to150k,percent_income_150to200k,percent_income_over200k,percent_novehicles,percent_1vehicle_perperson,percent_lessthan1vehicle_perperson,under25y_percent_highschool,under25y_percent_somecollege,under25y_percent_bachelors,over25y_percent_highschool,over25y_percent_somecollege,over25y_percent_bachelors,over25y_percent_graduatedegree
199,1400000US13121010521,Census Tract 105.21; Fulton County; Georgia,2215,2502.824859,0.457336343,1,0.103837472,0.025733634,0.039277652,0.055981941,0.834213305,0.48468849,0.349524815,40.5,0.061399549,0.056433409,0.055079007,0.060045147,0.069525959,0.058239278,0.063205418,0.065462754,0.068623025,0.065011287,0.055981941,0.073589165,0.065914221,0.066365688,0.059142212,0.028893905,0.012641084,0.014446953,40.5,0.054294176,0.061204344,0.051332675,0.057255676,0.075024679,0.052319842,0.057255676,0.08094768,0.081934847,0.069101678,0.051332675,0.072063179,0.058242843,0.070088845,0.061204344,0.027640671,0.006910168,0.011846002,40.6,0.067387687,0.052412646,0.058236273,0.062396007,0.064891847,0.063227953,0.068219634,0.052412646,0.057404326,0.06156406,0.059900166,0.074875208,0.072379368,0.063227953,0.057404326,0.029950083,0.017470882,0.016638935,47778,0.136,0.087,0.066,0.051,0.215,0.219,0.177,0.049,0,0,0.030248307,0.065462754,0.146275395,0,0,0,0.486,0.214,0.067,0.048
200,1400000US13121010522,Census Tract 105.22; Fulton County; Georgia,5467,3007.150715,0.457472105,0.998353759,0.083409548,0.027986098,0.049570148,0.051033474,0.852416195,0.351327819,0.501088376,32.9,0.080848729,0.073349186,0.076641668,0.073349186,0.074995427,0.078470825,0.077556247,0.074995427,0.060179257,0.069325041,0.052679715,0.055606365,0.052313883,0.046643497,0.030364002,0.010243278,0.006402049,0.006036217,31.6,0.087964814,0.079968013,0.081567373,0.076369452,0.076369452,0.074770092,0.075169932,0.076769292,0.057177129,0.066373451,0.051579368,0.052778888,0.052778888,0.041183527,0.030387845,0.006797281,0.006797281,0.005197921,34,0.074848281,0.067768038,0.0724882,0.070802428,0.073836817,0.081591369,0.079568442,0.073499663,0.062710722,0.071813891,0.053607552,0.05799056,0.05192178,0.051247471,0.030343898,0.013149022,0.00606878,0.006743088,42830,0.051,0.036,0.141,0.148,0.237,0.154,0.082,0.094,0.031,0.027,0.028534845,0.122919334,0.211450521,0.466,0.476,0.016,0.291,0.372,0.145,0.1
201,1400000US13121010523,Census Tract 105.23; Fulton County; Georgia,1988,1180.522565,0.440643863,1,0.069919517,0.032696177,0.067404427,0.078973843,0.851351351,0.402286902,0.449064449,33,0.08249497,0.078470825,0.076458753,0.061368209,0.073440644,0.082997988,0.081488934,0.068410463,0.064889336,0.058350101,0.053822938,0.062877264,0.048289738,0.032696177,0.031690141,0.024647887,0.012575453,0.005030181,30.9,0.086757991,0.101598174,0.081050228,0.061643836,0.073059361,0.077625571,0.082191781,0.075342466,0.052511416,0.063926941,0.061643836,0.054794521,0.04109589,0.033105023,0.025114155,0.019406393,0.005707763,0.003424658,34.3,0.079136691,0.060251799,0.072841727,0.061151079,0.073741007,0.087230216,0.080935252,0.06294964,0.074640288,0.053956835,0.047661871,0.069244604,0.053956835,0.032374101,0.036870504,0.028776978,0.017985612,0.006294964,44479,0.109,0.024,0.073,0.1,0.421,0.116,0.127,0.022,0.007,0,0.021126761,0.057847082,0.116700201,0.115,0.497,0,0.45,0.375,0.12,0.009
202,1400000US13121010524,Census Tract 105.24; Fulton County; Georgia,3035,3141.821946,0.453047776,1,0.062602965,0.025700165,0.057660626,0.064579901,0.907320872,0.262461059,0.644859813,31,0.068204283,0.071828666,0.080724876,0.087314662,0.075453048,0.094233937,0.086655684,0.062602965,0.077100494,0.066556837,0.058649094,0.054036244,0.038879736,0.033607908,0.021416804,0.012520593,0.006919275,0.003294893,28.6,0.070545455,0.083636364,0.095272727,0.098181818,0.090181818,0.088,0.082181818,0.056727273,0.077818182,0.051636364,0.058181818,0.056727273,0.031272727,0.025454545,0.015272727,0.011636364,0.003636364,0.003636364,33,0.06626506,0.062048193,0.068674699,0.078313253,0.063253012,0.09939759,0.090361446,0.06746988,0.076506024,0.078915663,0.059036145,0.051807229,0.045180723,0.040361446,0.026506024,0.013253012,0.009638554,0.003012048,44213,0.022,0.039,0.136,0.24,0.116,0.224,0.167,0.058,0,0,0.021087315,0.17660626,0.172652389,0.777,0.223,0,0.295,0.504,0.124,0.025
203,1400000US13121010525,Census Tract 105.25; Fulton County; Georgia,2753,3304.921969,0.452597167,1,0.068652379,0.039593171,0.07010534,0.07010534,0.931092437,0.218487395,0.712605042,29.2,0.080276062,0.087540865,0.083181983,0.073737741,0.075917181,0.120595714,0.108972031,0.092626226,0.057028696,0.068289139,0.038866691,0.03523429,0.023610607,0.025426807,0.015256084,0.007264802,0.003995641,0.002179441,27,0.093900482,0.099518459,0.093097913,0.082664526,0.085874799,0.113964687,0.096308186,0.083467095,0.047351525,0.064205457,0.03611557,0.034510433,0.024879615,0.023274478,0.015248796,0.001605136,0.003210273,0.000802568,30.9,0.069011281,0.077637691,0.074983411,0.066357001,0.067684141,0.126078301,0.119442601,0.100199071,0.065029861,0.071665561,0.04114134,0.03583278,0.02256138,0.02720637,0.01526211,0.01194426,0.00464499,0.00331785,31244,0.101,0.085,0.075,0.323,0.135,0.168,0.054,0.027,0.033,0,0.040682891,0.196876135,0.222302942,0,0.809,0,0.43,0.243,0.183,0.072
204,1400000US13121010526,Census Tract 105.26; Fulton County; Georgia,6894,1225.6,0.454743255,0.995068175,0.112416594,0.025384392,0.037423847,0.05178416,0.955092221,0.719326383,0.235765838,33.3,0.071076298,0.073542211,0.07629823,0.08456629,0.068610386,0.07470264,0.076588338,0.086742095,0.076008123,0.073687264,0.057151146,0.055555556,0.044241369,0.037278793,0.022483319,0.010298811,0.005221932,0.0059472,30.9,0.075917065,0.083891547,0.081339713,0.101435407,0.066985646,0.077511962,0.083891547,0.073684211,0.070494418,0.070494418,0.048484848,0.051355662,0.042424242,0.033492823,0.019457735,0.00861244,0.005741627,0.004784689,35.6,0.067039106,0.064910881,0.072093642,0.070497473,0.069965416,0.07235967,0.070497473,0.097632349,0.080606544,0.076350093,0.064378824,0.05905826,0.04575685,0.040436286,0.025006651,0.011705241,0.004788508,0.006916733,50337,0.032,0.042,0.119,0.083,0.217,0.204,0.096,0.177,0,0.031,0.026689875,0.106034233,0.154192051,0.318,0.615,0,0.245,0.404,0.224,0.104
205,1400000US13121010527,Census Tract 105.27; Fulton County; Georgia,5847,1807.418856,0.459551907,0.996408415,0.105866256,0.024799042,0.032666325,0.044809304,0.940038685,0.57205029,0.367988395,33,0.066358816,0.08140927,0.093552249,0.080896186,0.066358816,0.066700872,0.077646656,0.068411151,0.073028904,0.07576535,0.060372841,0.051308363,0.048058834,0.040020523,0.026167265,0.014024286,0.006499059,0.003420558,31,0.07071083,0.084480834,0.103461109,0.087458132,0.07406029,0.066617045,0.07071083,0.065872721,0.068850019,0.075548939,0.060290287,0.046520283,0.04279866,0.038704875,0.021585411,0.013770004,0.005954596,0.002605136,34.4,0.062658228,0.078797468,0.085126582,0.075316456,0.059810127,0.066772152,0.083544304,0.07056962,0.076582278,0.075949367,0.060443038,0.055379747,0.052531646,0.041139241,0.030063291,0.014240506,0.006962025,0.004113924,34432,0.062,0,0.258,0.218,0.039,0.185,0.058,0.181,0,0,0.016589704,0.157003592,0.145373696,0.129,0.626,0,0.194,0.238,0.294,0.076
206,1400000US13121010528,Census Tract 105.28; Fulton County; Georgia,4398,2024.861878,0.462028195,1,0.095952706,0.024783993,0.052523874,0.062301046,0.932326622,0.293064877,0.639261745,31.7,0.061391542,0.076625739,0.09049568,0.08640291,0.083447021,0.07480673,0.07253297,0.078217372,0.067530696,0.069349704,0.053433379,0.0579809,0.049113233,0.030923147,0.022282856,0.011141428,0.007958163,0.00636653,29.7,0.06742126,0.078740157,0.096948819,0.088090551,0.095964567,0.076279528,0.071850394,0.073326772,0.070866142,0.063484252,0.05511811,0.056594488,0.039862205,0.024606299,0.018700787,0.008858268,0.009350394,0.003937008,33.8,0.056213018,0.074809806,0.084953508,0.084953508,0.072696534,0.073541843,0.073119189,0.082417582,0.064666103,0.074387151,0.051986475,0.059171598,0.057058326,0.036348267,0.025359256,0.013102282,0.006762468,0.008453085,40063,0.033,0,0.142,0.307,0.245,0.12,0.133,0.02,0,0,0.022737608,0.101637108,0.191678035,0,1,0,0.362,0.498,0.043,0.024
207,1400000US13121010529,Census Tract 105.29; Fulton County; Georgia,6290,1728.021978,0.455961844,0.999841017,0.104928458,0.026073132,0.043402226,0.058028617,0.943604414,0.595422967,0.348181447,35.2,0.06009539,0.065659777,0.077742448,0.07154213,0.058346582,0.082034976,0.081717011,0.085532591,0.079173291,0.068839428,0.061049285,0.045627981,0.051351351,0.046740859,0.036406995,0.015421304,0.006677266,0.006041335,33.1,0.064853556,0.066248257,0.088912134,0.083682008,0.058577406,0.083682008,0.083333333,0.082984658,0.082635983,0.061715481,0.059274756,0.035216179,0.04916318,0.041841004,0.034170153,0.016039052,0.00488145,0.0027894,37.2,0.056107539,0.065166569,0.068381064,0.061367621,0.058153127,0.080654588,0.080362361,0.08766803,0.076271186,0.074810053,0.062536528,0.054354179,0.053185272,0.050847458,0.038281707,0.014903565,0.00818235,0.008766803,53502,0.042,0.02,0.074,0.059,0.23,0.228,0.141,0.14,0.06,0.005,0.007313196,0.155484897,0.105246423,0.736,0.223,0,0.256,0.298,0.217,0.149
208,1400000US13121010530,Census Tract 105.30; Fulton County; Georgia,2804,1075.153374,0.457917261,0.995720399,0.106276748,0.027104137,0.045649073,0.058131241,0.870607029,0.491214058,0.379392971,36.2,0.070613409,0.085592011,0.066333809,0.057417974,0.059201141,0.07596291,0.070613409,0.069900143,0.084878745,0.068116976,0.050285307,0.050998573,0.05064194,0.049215407,0.053851641,0.024607703,0.004636234,0.007132668,33.4,0.083333333,0.102024922,0.063862928,0.062305296,0.067757009,0.074766355,0.062305296,0.066978193,0.078660436,0.063084112,0.04517134,0.048286604,0.050623053,0.029595016,0.063862928,0.025700935,0.004672897,0.007009346,38.4,0.059868421,0.071710526,0.068421053,0.053289474,0.051973684,0.076973684,0.077631579,0.072368421,0.090131579,0.072368421,0.054605263,0.053289474,0.050657895,0.065789474,0.045394737,0.023684211,0.004605263,0.007236842,42153,0.04,0.061,0.15,0.059,0.248,0.209,0.095,0.068,0.033,0.038,0.029243937,0.112339515,0.181169757,0.3,0.632,0.069,0.266,0.268,0.203,0.131
209,1400000US13121010531,Census Tract 105.31; Fulton County; Georgia,3166,2547.063556,0.463360708,0.996209728,0.104864182,0.018635502,0.036007581,0.045167404,0.946666667,0.687111111,0.259555556,38.4,0.050221099,0.070435881,0.074542009,0.078016425,0.065382186,0.054327227,0.062539482,0.066329754,0.062223626,0.066961466,0.054958939,0.069804169,0.065382186,0.066329754,0.052432091,0.02116235,0.008528111,0.010423247,35.6,0.047716428,0.067484663,0.091342877,0.083162918,0.074982958,0.057259714,0.070892979,0.067484663,0.06475801,0.063394683,0.050443081,0.063394683,0.053851397,0.064076346,0.044308112,0.020449898,0.006816633,0.008179959,41.2,0.052383755,0.072984108,0.060035315,0.07357269,0.057092407,0.051795174,0.055326663,0.065332549,0.060035315,0.070041201,0.058858152,0.075338434,0.075338434,0.068275456,0.059446733,0.021777516,0.010005886,0.012360212,54730,0.104,0,0.112,0.122,0.126,0.158,0.129,0.188,0.061,0,0.023057486,0.200884397,0.041692988,0.404,0.482,0.113,0.195,0.599,0.142,0.06
210,1400000US13121010532,Census Tract 105.32; Fulton County; Georgia,3765,2621.866295,0.44435591,1,0.08313413,0.021779548,0.048605578,0.073837981,0.92715655,0.395527157,0.531629393,35.8,0.06002656,0.069057105,0.081540505,0.070119522,0.065869854,0.07065073,0.071978752,0.074900398,0.061088977,0.061088977,0.056573705,0.064541833,0.049667995,0.063213811,0.037715803,0.024169987,0.009827357,0.007968127,31.8,0.064554692,0.082486551,0.102809325,0.076509265,0.077704722,0.068141064,0.075313808,0.074716079,0.057979677,0.057979677,0.054991034,0.04781829,0.038254632,0.050209205,0.031081889,0.025104603,0.009563658,0.004781829,39,0.056405354,0.0583174,0.064531549,0.06500956,0.056405354,0.072657744,0.069311663,0.075047801,0.063575526,0.063575526,0.057839388,0.07791587,0.058795411,0.073613767,0.043021033,0.023422562,0.010038241,0.010516252,37987,0.114,0,0.161,0.207,0.094,0.345,0.041,0.038,0,0,0.052589641,0.072244356,0.158300133,0,1,0,0.501,0.245,0.065,0.081
211,1400000US13121010533,Census Tract 105.33; Fulton County; Georgia,2201,1849.579832,0.452067242,1,0.096319855,0.030895048,0.065879146,0.082235348,0.956566701,0.45294726,0.503619442,35.5,0.06406179,0.075874602,0.07269423,0.063153112,0.068605179,0.075874602,0.074057247,0.05997274,0.08541572,0.079509314,0.06406179,0.051794639,0.04679691,0.047705588,0.031803726,0.015901863,0.011358473,0.011358473,33.6,0.085427136,0.077386935,0.066331658,0.077386935,0.074371859,0.069346734,0.067336683,0.07839196,0.08040201,0.075376884,0.069346734,0.042211055,0.048241206,0.033165829,0.025125628,0.011055276,0.010050251,0.009045226,38.3,0.046434494,0.074626866,0.077943615,0.051409619,0.06384743,0.081260365,0.07960199,0.044776119,0.089552239,0.08291874,0.059701493,0.059701493,0.045605307,0.059701493,0.037313433,0.019900498,0.012437811,0.013266998,51518,0,0.102,0.113,0.155,0.094,0.305,0.165,0.066,0,0,0,0.254884144,0.127214902,0,0,1,0.262,0.561,0.046,0.036
212,1400000US13121010534,Census Tract 105.34; Fulton County; Georgia,3847,1451.150509,0.422926956,1,0.095658955,0.034052508,0.074603587,0.116974266,0.94114556,0.404624277,0.536521282,33.2,0.063166103,0.059786847,0.055107876,0.061086561,0.069664674,0.107876267,0.123212893,0.087600728,0.073823759,0.070964388,0.059526904,0.055887705,0.044450221,0.033532623,0.015856512,0.008838056,0.004938913,0.004678971,31.4,0.074984634,0.072526122,0.060848187,0.06637984,0.065765212,0.117393977,0.124154886,0.081745544,0.067609096,0.059004302,0.048555624,0.055931162,0.046097111,0.028887523,0.014751076,0.007375538,0.003687769,0.004302397,34.7,0.054504505,0.05045045,0.050900901,0.057207207,0.072522523,0.100900901,0.122522523,0.091891892,0.078378378,0.07972973,0.067567568,0.055855856,0.043243243,0.036936937,0.016666667,0.00990991,0.005855856,0.004954955,42398,0.112,0,0.081,0.203,0.311,0.059,0.132,0.047,0,0.056,0.026254224,0.20145568,0.100337926,0.211,0.164,0.091,0.2,0.317,0.334,0.079
213,1400000US13121010536,Census Tract 105.36; Fulton County; Georgia,3887,904.3741275,0.457422176,1,0.143040906,0.018780551,0.031129406,0.048109082,0.923233696,0.796875,0.126358696,36.2,0.058657062,0.082325701,0.078981219,0.066375096,0.065860561,0.060200669,0.0671469,0.081553898,0.092101878,0.086699254,0.077437613,0.062258811,0.037818369,0.037303833,0.024183175,0.01183432,0.004373553,0.004888089,35.1,0.059617548,0.0928009,0.088301462,0.071991001,0.065804274,0.065241845,0.05511811,0.080989876,0.086614173,0.080427447,0.083239595,0.059617548,0.031496063,0.040494938,0.020247469,0.011811024,0.002812148,0.003374578,37.4,0.057847321,0.073494547,0.071123755,0.061640588,0.065908013,0.055950688,0.077287814,0.082029398,0.096728307,0.091986724,0.07254623,0.064485538,0.043148412,0.034613561,0.027501185,0.011853959,0.0056899,0.006164059,76463,0,0,0.106,0,0.161,0.177,0.411,0.145,0,0,0,0.104965269,0.107023411,0.585,0.238,0,0.089,0.605,0.092,0.153
214,1400000US13121010537,Census Tract 105.37; Fulton County; Georgia,3821,2134.636872,0.460350694,1,0.100497252,0.023815755,0.031405391,0.036901335,0.942322681,0.694466095,0.247856586,33.3,0.070138707,0.073279246,0.086888249,0.080607171,0.065166187,0.068045014,0.080083748,0.069091861,0.071708977,0.073017535,0.059408532,0.060455378,0.048416645,0.039780162,0.026956294,0.014655849,0.009159906,0.003140539,30.6,0.071631609,0.084138715,0.113700966,0.085275725,0.062535532,0.06935759,0.080727686,0.060830017,0.069926094,0.066515065,0.050028425,0.061398522,0.05173394,0.030699261,0.018192155,0.012507106,0.008527572,0.002274019,36.1,0.068865179,0.064015519,0.064015519,0.076624636,0.067410281,0.066925315,0.079534433,0.07613967,0.073229874,0.0785645,0.067410281,0.059650824,0.045586809,0.047526673,0.03443259,0.016488846,0.009699321,0.003879728,69934,0.021,0,0.054,0.045,0.123,0.274,0.3,0.153,0.005,0.025,0.006804501,0.069091861,0.195498561,0.518,0.482,0,0.228,0.332,0.288,0.089
215,1400000US13121010538,Census Tract 105.38; Fulton County; Georgia,3181,1276.484751,0.396730588,0.91889343,0.104055329,0.024206224,0.04652625,0.132977051,0.912709497,0.602653631,0.310055866,40.9,0.05564288,0.053127947,0.06287331,0.061301478,0.045268783,0.048726815,0.075133606,0.081735303,0.072618673,0.052184848,0.048726815,0.034580321,0.041496385,0.058472179,0.052813581,0.041496385,0.045897517,0.067903175,36,0.064976228,0.068938193,0.069730586,0.07844691,0.050713154,0.05229794,0.080824089,0.09429477,0.075277338,0.054675119,0.05229794,0.033280507,0.049128368,0.037242472,0.040412044,0.029318542,0.0340729,0.0340729,44.2,0.04950495,0.042730589,0.058363731,0.050026055,0.041688379,0.046378322,0.07139135,0.073475769,0.070870245,0.05054716,0.046378322,0.035435122,0.036477332,0.072433559,0.060969255,0.04950495,0.053673788,0.09015112,54896,0.13,0.021,0.085,0.151,0.102,0.058,0.028,0.268,0.091,0.066,0.073561773,0.096196165,0.206538824,0.385,0.615,0,0.177,0.356,0.22,0.128
216,1400000US13121010539,Census Tract 105.39; Fulton County; Georgia,3927,1950.819672,0.444359562,1,0.125031831,0.023427553,0.034377387,0.059587471,0.976776918,0.776917664,0.199859254,35.1,0.067990833,0.073083779,0.081741788,0.073593074,0.057040998,0.064680418,0.079959256,0.084797555,0.086834734,0.080468551,0.066462949,0.047873695,0.041252865,0.027247263,0.024700789,0.016042781,0.015533486,0.010695187,32,0.076217765,0.092836676,0.09226361,0.085386819,0.056160458,0.069340974,0.072206304,0.081948424,0.088252149,0.080802292,0.065902579,0.039541547,0.033237822,0.019484241,0.020630372,0.011461318,0.010888252,0.003438395,37.3,0.061411549,0.057286893,0.073327223,0.06416132,0.057745188,0.060953254,0.086159487,0.087076077,0.085701192,0.08020165,0.066911091,0.054537122,0.047662695,0.033455545,0.027956004,0.019706691,0.019248396,0.016498625,73412,0.032,0.088,0.047,0.088,0.049,0.32,0.334,0.043,0,0,0.016552075,0.073338426,0.174178762,0,1,0,0.4,0.249,0.043,0.28
217,1400000US13121010540,Census Tract 105.40; Fulton County; Georgia,3800,1114.696392,0.451578947,1,0.098684211,0.026578947,0.047368421,0.052631579,0.858513189,0.370503597,0.488009592,31.6,0.071052632,0.075789474,0.077105263,0.084473684,0.078684211,0.081315789,0.085263158,0.078421053,0.075526316,0.072631579,0.057368421,0.056578947,0.042894737,0.028157895,0.016578947,0.008421053,0.005789474,0.003947368,28.7,0.074592075,0.088578089,0.088578089,0.093240093,0.087412587,0.086247086,0.093240093,0.063519814,0.060606061,0.066433566,0.054778555,0.0495338,0.038461538,0.01981352,0.017482517,0.00990676,0.005244755,0.002331002,34.7,0.068138196,0.065259117,0.067658349,0.077255278,0.071497121,0.077255278,0.078694818,0.090690979,0.0878119,0.077735125,0.05950096,0.062380038,0.046545106,0.035028791,0.015834933,0.007197697,0.006238004,0.005278311,83030,0,0.112,0.069,0,0.112,0.193,0.062,0.221,0.229,0,0,0.168421053,0.123421053,0,0.567,0,0.233,0.348,0.243,0.002
218,1400000US13121010601,Census Tract 106.01; Fulton County; Georgia,3064,2709.106985,0.46573107,1,0.118146214,0.029699739,0.078981723,0.11227154,0.90760528,0.37397863,0.53362665,42.6,0.050261097,0.062989556,0.049608355,0.047976501,0.053524804,0.060704961,0.069190601,0.070169713,0.061684073,0.077349869,0.092689295,0.084203655,0.075718016,0.064947781,0.045039164,0.016318538,0.00848564,0.009138381,41.2,0.049053959,0.073580939,0.05746321,0.055360897,0.053959355,0.060266293,0.065171689,0.071478626,0.055360897,0.079187106,0.105115627,0.074982481,0.069376314,0.06587246,0.040644709,0.011913104,0.004905396,0.006306938,43.7,0.051313378,0.053756872,0.042761148,0.041539401,0.053145999,0.061087355,0.072693952,0.069028711,0.06719609,0.07574832,0.081857056,0.092241906,0.081246182,0.064141723,0.048869884,0.020158827,0.011606597,0.011606597,55479,0.117,0.046,0.096,0.094,0.085,0.248,0.173,0.082,0.051,0.005,0.098563969,0.260770235,0.235639687,0.321,0.507,0.172,0.234,0.28,0.288,0.118
219,1400000US13121010603,Census Tract 106.03; Fulton County; Georgia,3466,1459.983151,0.482111945,1,0.072417773,0.036353145,0.077322562,0.065204847,0.852498495,0.161348585,0.69114991,31.7,0.076745528,0.065204847,0.066647432,0.070109636,0.0813618,0.101846509,0.096076168,0.077034045,0.051644547,0.064339296,0.06203116,0.060300058,0.041257934,0.040103866,0.022504328,0.008078477,0.009809579,0.004904789,31,0.089766607,0.076002394,0.064631957,0.073010174,0.073608618,0.1005386,0.092160383,0.070616397,0.053859964,0.059245961,0.064033513,0.059245961,0.047875524,0.036505087,0.021543986,0.005385996,0.007779773,0.004189108,32.5,0.064623955,0.055153203,0.068523677,0.067409471,0.088579387,0.103064067,0.099721448,0.083008357,0.049582173,0.06908078,0.060167131,0.061281337,0.035097493,0.043454039,0.023398329,0.010584958,0.011699164,0.005571031,39854,0.082,0.036,0.145,0.157,0.157,0.093,0.263,0.021,0.02,0.026,0.100403924,0.085401039,0.31102135,0.223,0.36,0.048,0.419,0.403,0.079,0.055
220,1400000US13121010604,Census Tract 106.04; Fulton County; Georgia,3372,1836.601307,0.493475682,1,0.077698695,0.034400949,0.089857651,0.072360617,0.786353468,0.217561521,0.568791946,36.8,0.072953737,0.064353499,0.059608541,0.054863582,0.060498221,0.087781732,0.068208778,0.079181495,0.054863582,0.065836299,0.06376038,0.075029656,0.06376038,0.046856465,0.042111507,0.018979834,0.012158956,0.009193357,37,0.072716346,0.066706731,0.056490385,0.064302885,0.057692308,0.075721154,0.069711538,0.086538462,0.052884615,0.065504808,0.064302885,0.079326923,0.074519231,0.040865385,0.042067308,0.018028846,0.006610577,0.006009615,36.5,0.073185012,0.06206089,0.06264637,0.045667447,0.06323185,0.099531616,0.066744731,0.072014052,0.056791569,0.066159251,0.06323185,0.070843091,0.053278689,0.052693208,0.042154567,0.019906323,0.017564403,0.012295082,22175,0.286,0.057,0.187,0.116,0.121,0.121,0.047,0.037,0.013,0.016,0.052491103,0.209074733,0.112989324,0.535,0.384,0,0.482,0.308,0.124,0.034
